0.005;0;0;0;12.8;-1;22.4;-69.5;0;0;0;0
0.026;0;0;-0.1;12.8;-45;22.4;-77.2;0;0;0;0
0.045;0;0;0.04;12.8;-71;22.4;-75.5;0;0;0;0
0.067;0;0;0.19;12.7;-97;22.4;-67.7;0;0;0;0
0.087;0;0;0.31;12.8;-107;22.4;-67.7;0;0;0;0
0.107;0;0;0.35;12.8;-122;22.4;-68.6;0;0;0;0
0.126;0;0;0.35;12.7;-132;22.4;-72.7;0;0;0;0
0.147;0;0;0.32;12.7;-139;22.4;-68.6;0;0;0;0
0.168;0;0;0.23;12.8;-149;22.4;-68.6;0;0;0;0
0.185;0;0;0.1;12.9;-159;22.4;-67.7;0;0;0;0
0.205;0;0;-0.05;12.8;-172;22.4;-67;0;0;0;0
0.224;0;0;-0.22;12.9;-184;22.4;-71.5;0;0;0;0
0.247;0;0;-0.33;12.9;-194;22.4;-67;0;0;0;0
0.264;0;0;-0.37;12.8;-208;22.4;-67.7;0;0;0;0
0.285;0;0;-0.29;12.9;-214;22.4;-67;0;0;0;0
0.305;0;0;-0.14;12.7;-216;22.4;-75.5;0;0;0;0
0.325;0;0;0.01;12.7;-215;22.4;-79.3;0;0;0;0
0.347;0;0;0.17;12.7;-211;22.4;-77.2;0;0;0;0
0.366;0;0;0.28;12.9;-205;22.4;-79.3;0;0;0;0
0.385;0;0;0.33;12.8;-200;22.4;-75.5;0;0;0;0
0.406;0;0;0.37;12.9;-197;22.4;-69.5;0;0;0;0
0.425;0;0;0.33;12.8;-190;22.4;-79.3;0;0;0;0
0.445;0;0;0.27;12.9;-191;22.4;-68.6;0;0;0;0
0.465;0;0;0.13;12.9;-193;22.4;-70.4;0;0;0;0
0.484;0;0;0;12.7;-196;22.4;-70.4;0;0;0;0
0.51;0;0;-0.18;12.8;-207;22.4;-68.6;0;0;0;0
0.525;0;0;-0.3;12.8;-211;22.4;-67;0;0;0;0
0.547;0;0;-0.35;12.8;-222;22.4;-67;0;0;0;0
0.564;0;0;-0.32;12.9;-223;22.4;-91;0;0;0;0
0.587;0;0;-0.19;12.9;-227;22.4;-72.7;0;0;0;0
0.607;0;0;-0.03;12.9;-223;22.4;-67.7;0;0;0;0
0.627;0;0;0.12;12.8;-218;22.4;-71.5;0;0;0;0
0.646;0;0;0.24;12.8;-214;22.4;-72.7;0;0;0;0
0.667;0;0;0.33;12.7;-205;22.4;-77.2;0;0;0;0
0.685;0;0;0.36;12.7;-202;22.4;-69.5;0;0;0;0
0.705;0;0;0.35;12.8;-194;22.4;-75.5;0;0;0;0
0.725;0;0;0.3;12.7;-193;22.4;-72.7;0;0;0;0
0.746;0;0;0.17;12.7;-195;22.4;-67;0;0;0;0
0.766;0;0;0.04;12.8;-196;22.4;-79.3;0;0;0;0
0.787;0;0;-0.13;12.7;-205;22.4;-79.3;0;0;0;0
0.806;0;0;-0.27;12.7;-210;22.4;-79.3;0;0;0;0
0.827;0;0;-0.36;12.8;-222;22.4;-69.5;0;0;0;0
0.845;0;0;-0.34;12.9;-222;22.4;-72.7;0;0;0;0
0.867;0;0;-0.23;12.8;-228;22.4;-71.5;0;0;0;0
0.885;0;0;-0.06;12.8;-224;22.4;-75.5;0;0;0;0
0.907;0;0;0.08;12.7;-221;22.4;-72.7;0;0;0;0
0.926;0;0;0.22;12.7;-216;22.4;-68.6;0;0;0;0
0.945;0;0;0.31;12.7;-207;22.4;-79.3;0;0;0;0
0.966;0;0;0.36;12.8;-203;22.4;-70.4;0;0;0;0
0.988;0;0;0.35;12.8;-196;22.4;-68.6;0;0;0;0
1.005;0;0;0.3;12.9;-192;22.4;-79.3;0;0;0;0
1.027;0;0;0.21;12.7;-195;22.4;-77.2;0;0;0;0
1.045;0;0;0.05;12.8;-195;22.4;-75.5;0;0;0;0
1.067;0;0;-0.11;12.9;-203;22.4;-67.7;0;0;0;0
1.087;0;0;-0.25;12.7;-209;22.4;-71.5;0;0;0;0
1.107;0;0;-0.32;12.8;-219;22.4;-69.5;0;0;0;0
1.124;0;0;-0.36;12.7;-223;22.4;-71.5;0;0;0;0
1.147;0;0;-0.26;12.8;-228;22.4;-72.7;0;0;0;0
1.164;0;0;-0.11;12.8;-226;22.4;-79.3;0;0;0;0
1.187;0;0;0.04;12.8;-223;22.4;-71.5;0;0;0;0
1.205;0;0;0.18;12.8;-218;22.4;-67;0;0;0;0
1.227;0;0;0.28;12.8;-208;22.4;-72.7;0;0;0;0
1.246;0;0;0.36;12.8;-204;22.4;-70.4;0;0;0;0
1.266;0;0;0.36;12.7;-200;22.4;-77.2;0;0;0;0
1.287;0;0;0.32;12.7;-193;22.4;-68.6;0;0;0;0
1.306;0;0;0.24;12.8;-195;22.4;-68.6;0;0;0;0
1.326;0;0;0.1;12.9;-195;22.4;-77.2;0;0;0;0
1.347;0;0;-0.04;12.8;-202;22.4;-79.3;0;0;0;0
1.365;0;0;-0.2;12.7;-207;22.4;-68.6;0;0;0;0
1.387;0;0;-0.32;12.8;-216;22.4;-68.6;0;0;0;0
1.406;0;0;-0.35;12.8;-223;22.4;-77.2;0;0;0;0
1.427;0;0;-0.3;12.8;-227;22.4;-77.2;0;0;0;0
1.445;0;0;-0.14;12.8;-228;22.4;-68.6;0;0;0;0
1.465;0;0;0;12.8;-224;22.4;-67;0;0;0;0
1.487;0;0;0.16;12.7;-218;22.4;-79.3;0;0;0;0
1.506;0;0;0.27;12.7;-211;22.4;-79.3;0;0;0;0
1.525;0;0;0.34;12.8;-205;22.4;-75.5;0;0;0;0
1.547;0;0;0.35;12.7;-201;22.4;-70.4;0;0;0;0
1.566;0;0;0.32;12.7;-194;22.4;-72.7;0;0;0;0
1.585;0;0;0.27;12.8;-195;22.4;-68.6;0;0;0;0
1.605;0;0;0.14;12.7;-196;22.4;-71.5;0;0;0;0
1.627;0;0;-0.01;12.8;-200;22.4;-67.7;0;0;0;0
1.646;0;0;-0.17;12.8;-205;22.4;-79.3;0;0;0;0
1.667;0;0;-0.3;12.8;-214;22.4;-68.6;0;0;0;0
1.686;0;0;-0.38;12.8;-222;22.4;-79.3;0;0;0;0
1.705;0;0;-0.33;12.8;-225;22.4;-67;0;0;0;0
1.725;0;0;-0.19;12.8;-228;22.4;-77.2;0;0;0;0
1.747;0;0;-0.03;12.9;-224;22.4;-75.5;0;0;0;0
1.766;0;0;0.12;12.7;-221;22.4;-79.3;0;0;0;0
1.787;0;0;0.23;12.7;-213;22.5;-77.2;0;0;0;0
1.808;0;0;0.32;12.7;-207;22.5;-69.5;0;0;0;0
1.827;0;0;0.36;12.8;-202;22.5;-75.5;0;0;0;0
1.847;0;0;0.33;12.8;-194;22.5;-72.7;0;0;0;0
1.867;0;0;0.29;12.7;-194;22.5;-68.6;0;0;0;0
1.886;0;0;0.18;12.7;-195;22.5;-79.3;0;0;0;0
1.905;0;0;0.04;12.7;-197;22.5;-71.5;0;0;0;0
1.925;0;0;-0.12;12.7;-203;22.5;-75.5;0;0;0;0
1.947;0;0;-0.27;12.8;-212;22.5;-68.6;0;0;0;0
1.966;0;0;-0.34;12.7;-219;22.5;-69.5;0;0;0;0
1.987;0;0;-0.34;12.8;-223;22.5;-67;0;0;0;0
